player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,last_first
118856,Daniel,Byrnes,U,1984-08-06,AUS,,,Byrnes D.
118857,Marcus,Walker,U,1984-11-01,AUS,,,Walker M.
118858,David,Brady,U,1979-01-01,AUS,,,Brady D.
118859,Troy,Gichie,R,1962-07-03,JAM,,,Gichie T.
118860,Andreas,Hartmann,U,1983-01-14,GER,,,Hartmann A.
118861,Martin,Jirak,U,1978-07-25,CZE,,,Jirak M.
118862,Diego Fernando,Motivar,U,1986-01-28,COL,,,Motivar D.
118863,Felipe,Diaz,U,,COL,,,Diaz F.
118864,Julian,Rios,U,1985-08-25,COL,,,Rios J.
118865,German,Escallon,U,1984-04-17,COL,,,Escallon G.
118866,Santiago,Sosa,U,1975-07-08,COL,,,Sosa S.
118867,Ricardo,Munar,U,1985-04-08,COL,,,Munar R.
118868,Manuel,Costa Matos,U,1982-05-01,POR,,,Costa Matos M.
118869,Philippe,Cassiers,U,1980-10-27,BEL,,,Cassiers P.
118870,Billy,Timu,L,1986-04-24,CAN,,,Timu B.
118871,Vladimir,Zdravkovic,R,1984-02-29,SRB,,,Zdravkovic V.
118872,Lukaz,Pelowski,U,1982-02-12,POL,,,Pelowski L.
118873,Andrzej,Grusiecki,U,1982-10-27,POL,,,Grusiecki A.
118874,Carlos,Rios,L,1985-05-27,CHI,,,Rios C.
118875,Nicolas,Riquelme,U,1985-05-05,CHI,,,Riquelme N.
118876,Carlos,Zahri,R,1986-05-05,CHI,,,Zahri C.
118877,Sergio,Sanchez,U,1985-05-17,CHI,,,Sanchez S.
118878,Rodrigo,Lama,U,1984-12-15,CHI,,,Lama R.
118879,Jeff,Kazarian,U,1982-12-19,USA,,,Kazarian J.
118880,Mirko,Schwindt,U,1982-05-18,GER,,,Schwindt M.
118881,Rodrigo,Boscardin,U,1985-12-17,BRA,,,Boscardin R.
118882,Guang Mu,Chung,U,1985-06-08,KOR,,,Chung G.
118883,Hwa Soo,You,U,1983-08-03,KOR,,,You H.
118884,Hyung Jin,Kim,U,1981-06-18,KOR,,,Kim H.
118885,Tae Hoon,An,R,1981-02-01,KOR,,,An T.
118886,Jun Young,Kim,U,1984-01-05,KOR,,,Kim J.
118887,Ricky,Twynam,R,1982-04-24,CAN,,,Twynam R.
118888,Gregory,Levy,U,1980-12-23,USA,,,Levy G.
118889,Jacobo,Martinez,U,1980-04-19,MEX,,,Martinez J.
118890,Nelson Alejandro,Rodriguez Garza,R,1986-05-05,MEX,,,Rodriguez Garza N.
118891,Mauricio,Espinoza,U,1985-11-23,MEX,,,Espinoza M.
118892,Gerardo,Ascencio,U,1976-05-31,MEX,,,Ascencio G.
118893,Javier,Suarez,L,1984-03-30,MEX,,,Suarez J.
118894,Keneilwe,Phuthego,U,1984-04-17,BOT,,,Phuthego K.
118895,Phenyo,Matong,U,1986-02-25,BOT,,,Matong P.
118896,Modisaotsile,Phatshwane,U,1982-03-29,BOT,,,Phatshwane M.
118897,Steven,Stander,U,1983-10-19,RSA,,,Stander S.
118898,Danai,Samuriwo,L,1981-10-01,ZIM,,,Samuriwo D.
118899,Martin,Dzuwa,U,1978-05-11,ZIM,,,Dzuwa M.
118900,Roberto,Bianco,U,1983-05-30,RSA,,,Bianco R.
118901,Namkara,Bvunzawabaya,U,1979-09-26,ZIM,,,Bvunzawabaya N.
118902,Vusumuzi,Khonza Majola,U,1977-11-27,ZIM,,,Khonza Majola V.
118903,Alexis,Araya,U,1983-12-22,CHI,,,Araya A.
118904,Yassir,Bouyahya,R,1985-04-19,MAR,,,Bouyahya Y.
118905,Parthasarthy,Bhattacharya,U,1983-08-31,IND,,,Bhattacharya P.
118906,Yoav,Ben Zvi,R,1984-08-04,ISR,,,Ben Zvi Y.
118907,Moti,Maaravi,U,1982-10-25,ISR,,,Maaravi M.
118908,John,De Paolo,U,1984-08-06,USA,,,De Paolo J.
118909,Eduardo,Cubas Pereira,R,1984-08-04,BRA,,,Cubas Pereira E.
118910,Juliano,Cirimbelli,R,1985-02-04,BRA,,,Cirimbelli J.
118911,Erik,Acosta,U,1985-02-02,MEX,,,Acosta E.
118912,Chatwinder,Singh,R,1985-12-14,IND,,,Singh C.
118913,Ritesh,Chitlangia,U,1982-06-20,IND,,,Chitlangia R.
118914,Joachim,Kovacs,U,1984-03-08,AUT,,,Kovacs J.
118915,Jean Baptiste,Gorrieri,U,1982-10-27,FRA,,,Gorrieri J.
118916,Laurent,Silvy,U,1979-10-11,FRA,,,Silvy L.
118917,James,Kent,U,1978-08-26,USA,,,Kent J.
118918,Jonathan,Clarke,U,1986-10-16,USA,,,Clarke J.
118919,Andrey,Kozhemyakin,U,1982-02-15,RUS,,,Kozhemyakin A.
118920,Abhinav,Bora,U,1987-12-29,IND,,,Bora A.
118921,Jorge,Garcia Marin,R,1983-10-22,ESP,,,Garcia Marin J.
118922,Hector,Tolosana Berdiel,L,1984-05-26,ESP,,,Tolosana Berdiel H.
118923,Vivian,Chhetri,U,1982-03-18,IND,,,Chhetri V.
118924,Antoine,Bernard,U,1975-02-25,FRA,,,Bernard A.
118925,Don,Van Ramshorst,U,1967-08-19,USA,,,Van Ramshorst D.
118926,Golan,Sassoon,U,1979-01-03,ISR,,,Sassoon G.
118927,Rafael,Gutierrez Perez,R,1986-06-14,MEX,,,Gutierrez Perez R.
118928,Juan Jose,Hamdan,R,1978-07-26,MEX,,,Hamdan J.
118929,Roberto,De La Rosa,R,1985-02-02,MEX,,,De La Rosa R.
118930,Fernando,Campos Calandin,U,1983-10-12,ESP,,,Campos Calandin F.
118931,Bhuvan,Chaturvedi,U,1983-07-20,IND,,,Chaturvedi B.
118932,Francisco,Beltrami,R,1986-06-07,ARG,,,Beltrami F.
118933,Lucas,Miller,U,1984-02-28,ARG,,,Miller L.
118934,Parantap,Chaturvedi,R,1984-03-13,IND,,,Chaturvedi P.
118935,Cristobal,Aguirre,U,1978-08-20,ARG,,,Aguirre C.
118936,Marcelo,Badaracco,U,1980-01-25,ARG,,,Badaracco M.
118937,Tymon,Smith,L,1986-12-25,AUS,,,Smith T.
118938,Andrew,Smith,R,1985-05-28,AUS,,,Smith A.
118939,Ayumu,Kishimoto,R,1979-02-28,JPN,,,Kishimoto A.
118940,Motonobu,Nakagomi,R,1986-08-28,JPN,,,Nakagomi M.
118941,Zacharias,Katsigiannakis,L,1986-08-24,GRE,,,Katsigiannakis Z.
118942,Christopher,Whitfield,R,1984-11-03,JAM,,,Whitfield C.
118943,Marlon,Gichie,R,1986-02-16,JAM,,,Gichie M.
118944,Vladimir,Peregudov,U,1946-05-10,RUS,,,Peregudov V.
118945,Thamer,Al Zoubi,U,1988-11-07,KUW,,,Al Zoubi T.
118946,Miles,Sheldon,U,1966-10-26,GBR,,,Sheldon M.
118947,Abdul Rehman,Burhama,U,1988-08-03,KUW,,,Burhama A.
118948,Gheorghe,Barbu,U,1954-07-19,ROU,,,Barbu G.
118949,Farzad,Heidari,R,1985-04-13,IRI,,,Heidari F.
118950,Abdul Redha,Al Ghareeb,U,1985-01-12,KUW,,,Al Ghareeb A.
118951,Jian,Li,R,1986-03-14,CHN,,,Li J.
118952,Dao Rui,Wang,U,1981-03-17,CHN,,,Wang D.
118953,Kevin,Fleck,U,1987-03-31,USA,,,Fleck K.
118954,Mikhail,Razumovski,U,1982-04-13,RUS,,,Razumovski M.
118955,Mehdi,Belmoudden,U,1983-07-31,MAR,,,Belmoudden M.
118956,Steven,Lockwood,U,1982-05-30,GBR,,,Lockwood S.
118957,Salah,Bouzidani,U,1972-08-24,ALG,,,Bouzidani S.
118958,Jesus,Tavares,U,1960-11-07,MEX,,,Tavares J.
118959,Martin,Hidegh,U,1976-02-22,SUI,,,Hidegh M.
118960,Alexander,Montoya,R,1985-01-16,PER,,,Montoya A.
118961,Shantanu,Dhaka,R,1985-08-12,IND,,,Dhaka S.
118962,Dillon,Brozyna,U,1985-05-13,USA,,,Brozyna D.
118963,Justin,Pickham,U,1982-11-25,AUS,,,Pickham J.
118964,Bo,Zhang,R,1984-10-17,CHN,,,Zhang B.
118965,Yan Qing,Zhu,U,1980-11-05,CHN,,,Zhu Y.
118966,Hua,Zhang,U,1985-02-15,CHN,,,Zhang H.
118967,Abdel Wahid,Henni,U,1982-08-08,ALG,,,Henni A.
118968,Alonso,Medina,U,1981-12-02,MEX,,,Medina A.
118969,Masayoshi,Mifuji,L,1980-08-21,MEX,,,Mifuji M.
118970,Jose Roberto,Burboa,U,1988-02-11,MEX,,,Burboa J.
118971,Jorge Alberto,Tiscareno,U,1988-03-01,MEX,,,Tiscareno J.
118972,Juan Jose,Munoz,R,1979-08-08,MEX,,,Munoz J.
118973,Ali Sherif,Al Marzooqi,R,1983-10-21,UAE,,,Al Marzooqi A.
118974,Bruno,Berruti,R,1987-06-07,MEX,,,Berruti B.
118975,Richard,Montz,U,1977-01-16,USA,,,Montz R.
118976,Emanuele,Fanti,U,1984-04-13,ITA,,,Fanti E.
118977,Jose Ramon,Pereyra,U,1987-03-24,MEX,,,Pereyra J.
118978,Sebastian,Schluter,U,1983-03-01,GER,,,Schluter S.
118979,Evan,Dufaux,R,1986-09-08,USA,,,Dufaux E.
118980,Jose Diego,Martinez Benet,U,1986-01-18,MEX,,,Martinez Benet J.
118981,Juan Jose,Nunez,U,1987-01-16,MEX,,,Nunez J.
118982,Piotr,Banas,U,1985-03-29,POL,,,Banas P.
118983,El Mehdi,Zidine,U,1984-02-05,MAR,,,Zidine E.
118984,Hafid,Dani,R,1981-09-06,MAR,,,Dani H.
118985,Kamil,Filali,U,1984-11-14,MAR,,,Filali K.
118986,Youssef,Siraji,U,1976-06-04,MAR,,,Siraji Y.
118987,Rafael,Domene Alcaraz,U,1981-05-29,ESP,,,Domene Alcaraz R.
118988,Zoltan,Hites,R,1977-11-03,USA,,,Hites Z.
118989,Dwane,Lue Shing,U,1983-07-05,JAM,,,Lue Shing D.
118990,Alexis Javier,Rudzinski,U,1979-09-07,ARG,,,Rudzinski A.
118991,Jindrich,Chaloupka,R,1985-02-12,CZE,,,Chaloupka J.
118992,Mehdi,Sekkat,U,1981-09-04,MAR,,,Sekkat M.
118993,Anass,Lanrani,U,1976-06-30,MAR,,,Lanrani A.
118994,Josh,Prager,U,1973-11-04,USA,,,Prager J.
118995,Clancy,Shields,U,1987-04-04,USA,,,Shields C.
118996,Gasper,Pavli,U,1983-02-22,SLO,,,Pavli G.
118997,Anze,Cevka,R,1985-02-10,SLO,,,Cevka A.
118998,Jaime,Clarke,U,1988-06-01,MEX,,,Clarke J.
118999,Antti,Tuomi,R,1983-05-14,FIN,,,Tuomi A.
119000,Vahe,Assadourian,R,1985-10-20,USA,,,Assadourian V.
119001,Bosko,Simundza,U,1981-01-01,CRO,,,Simundza B.
119002,Barry,Mclaren,U,1983-09-01,GBR,,,Mclaren B.
119003,Aron,Balog,U,1983-12-05,GER,,,Balog A.
119004,Sean,Kenney,U,1981-05-27,USA,,,Kenney S.
119005,Nathan,Forster,U,1984-07-29,USA,,,Forster N.
119006,Nestor,Bernabe,R,1979-12-08,USA,,,Bernabe N.
119007,Tyrell,Diaz Stevens,U,1981-06-05,AUS,,,Diaz Stevens T.
119008,Pascal,Uwimana Kazungu,U,1986-06-25,RWA,,,Uwimana Kazungu P.
119009,Sebastian,Pena,L,1984-11-18,CHI,,,Pena S.
119010,Sylvain,Rutikanga,U,1973-01-11,RWA,,,Rutikanga S.
119011,Clemens,Breuss,U,1984-06-20,AUT,,,Breuss C.
119012,Jean Paul,Nshimiyimana,U,1987-04-10,RWA,,,Nshimiyimana J.
119013,Patrik,Jarestrand,U,1982-06-03,SWE,,,Jarestrand P.
119014,Ravi Shankar,Pathanjali,L,1982-07-03,IND,,,Pathanjali R.
119015,Joseph,Schmulian,U,1979-04-19,USA,,,Schmulian J.
119016,Mark,Riddell,U,1982-08-11,USA,,,Riddell M.
119017,David,Goulet,R,1986-04-02,CAN,,,Goulet D.
119018,Mohammed Fazal,Khan,U,1987-03-05,KEN,,,Khan M.
119019,Myalikkuli,Mamedkuliyev,R,1987-08-30,TKM,,,Mamedkuliyev M.
119020,Jozef,Maras,U,1985-12-26,SVK,,,Maras J.
119021,Markus,Schiller,R,1981-09-16,GER,,,Schiller M.
119022,Davide,Minetti,U,1986-03-13,ITA,,,Minetti D.
119023,Akash,Sharma,U,1983-10-11,IND,,,Sharma A.
119024,Matej,Smolek,U,1986-09-17,SVK,,,Smolek M.
119025,Petr,Savrda,U,1984-10-14,CZE,,,Savrda P.
119026,Richard,Senkar,U,1974-04-28,SVK,,,Senkar R.
119027,Omari,Murgulia,U,1985-11-30,GEO,,,Murgulia O.
119028,Levan,Grigolashvili,U,1986-05-25,RUS,,,Grigolashvili L.
119029,Hovhannes,Davtyan,U,1985-06-17,ARM,,,Davtyan H.
119030,Hayk,Zohranyan,U,1981-01-01,ARM,,,Zohranyan H.
119031,Sorin Toma,Rus,U,1985-05-18,ROU,,,Rus S.
119032,Alin Alexandru,Simion,R,1985-02-05,ROU,,,Simion A.
119033,Mihai Lucian,Ciuntea,U,1984-02-23,ROU,,,Ciuntea M.
119034,Gyorgy,Kiss,U,1979-06-02,HUN,,,Kiss G.
119035,Tibor,Szathmary,U,1982-04-05,HUN,,,Szathmary T.
119036,Norbert,Pakai,U,1983-04-16,HUN,,,Pakai N.
119037,Philippe,Haas,U,1983-04-16,FRA,,,Haas P.
119038,Marco,Pansi,U,1986-01-21,AUT,,,Pansi M.
119039,Jimmy,Haney,U,1980-06-09,USA,,,Haney J.
119040,Mikhail,Ptukhin,R,1986-03-20,RUS,,,Ptukhin M.
119041,Kakha,Maisuradze,U,1985-11-28,GEO,,,Maisuradze K.
119042,Zviad,Tsertsvadze,U,1980-10-19,GEO,,,Tsertsvadze Z.
119043,Alberto,Cornelio Martinez,U,1984-07-18,ESP,,,Cornelio Martinez A.
119044,Jorge,Montesinos Perales,R,1986-02-04,ESP,,,Montesinos Perales J.
119045,Javier,Gimenez Garcia,U,1984-11-13,ESP,,,Gimenez Garcia J.
119046,Eden,Lica,R,1984-06-08,ROU,,,Lica E.
119047,Bogdan,Buneci,U,1985-12-16,ROU,,,Buneci B.
119048,Marko,Ballok,U,1987-01-10,HUN,,,Ballok M.
119049,Bjorn,Simon,U,1981-01-20,GER,,,Simon B.
119050,Carlos,Galvez,R,1988-01-29,ECU,,,Galvez C.
119051,Sebastian,Cannata,L,1984-03-04,ARG,,,Cannata S.
119052,Roland,Dos Santos,U,1968-09-17,BRA,,,Dos Santos R.
119053,Mohamed,Nashaat,U,1985-02-22,EGY,,,Nashaat M.
119054,Guillaume,Bouvier,U,1981-09-29,FRA,,,Bouvier G.
119055,Matias,Oddone,U,1979-10-08,ARG,,,Oddone M.
119056,Joe,Morris,U,1980-12-18,USA,,,Morris J.
119057,Alberto,Lopez Morales,R,1977-06-29,ESP,,,Lopez Morales A.
119058,Hugo,Verge Albiol,U,1983-05-18,ESP,,,Verge Albiol H.
119059,Stefano,Rodighiero,R,1986-08-18,ITA,,,Rodighiero S.
119060,Andres,Arango,L,1987-11-16,ECU,,,Arango A.
119061,Caio,Borges,U,1984-08-26,BRA,,,Borges C.
119062,Andrew,Hamar,U,1984-08-09,GBR,,,Hamar A.
119063,Vincent,Owens,U,1981-05-31,USA,,,Owens V.
119064,Arturas,Gotovskis,U,1984-02-18,LTU,,,Gotovskis A.
119065,Mohamed,El Sohafy,R,1985-01-01,EGY,,,El Sohafy M.
119066,Edson,Abrao,U,1984-07-29,BRA,,,Abrao E.
119067,Oscar,Montanez,U,1980-11-19,COL,,,Montanez O.
119068,Brad,Livingston,U,1985-07-05,USA,,,Livingston B.
119069,Sergei,Larionov,U,1971-02-26,RUS,,,Larionov S.
119070,Adam,Holmstrom,R,1984-05-16,SWE,,,Holmstrom A.
119071,Ryan,Jones,U,1982-02-23,GBR,,,Jones R.
119072,Mikhail,Koukouchkine,U,1987-12-24,RUS,,,Koukouchkine M.
119073,Alexei,Miller,U,1982-09-21,RUS,,,Miller A.
119074,Carlos Eduardo,Rodriguez,U,1985-04-24,BRA,,,Rodriguez C.
119075,Roberto,Vasques,U,1985-05-19,BRA,,,Vasques R.
119076,Pedro,Silva,U,1984-09-14,BRA,,,Silva P.
119077,Manuel,Cervantes,U,1958-11-26,MEX,,,Cervantes M.
119078,Alfredo,Penagos,U,1981-09-22,MEX,,,Penagos A.
119079,Erick,Ocampo,R,1986-12-14,MEX,,,Ocampo E.
119080,Enrique,Barreto,U,1984-01-03,MEX,,,Barreto E.
119081,Victor,Ballinas,U,1984-03-16,MEX,,,Ballinas V.
119082,Alejandro,Cano Risco,U,1984-04-09,ESP,,,Cano Risco A.
119083,Hector,Ortiz Sacristan,U,1985-03-04,ESP,,,Ortiz Sacristan H.
119084,William,Shaw,U,1983-08-05,GBR,,,Shaw W.
119085,Mehdi,Bdiri,R,1977-12-14,TUN,,,Bdiri M.
119086,Ivan,Estevez Caballero,U,1981-09-08,ESP,,,Estevez Caballero I.
119087,Kevin,Waldner,R,1985-05-16,AUT,,,Waldner K.
119088,Mathieu,Goven,U,1984-12-15,FRA,,,Goven M.
119089,Jason,London,U,1985-11-12,AUS,,,London J.
119090,Daniel,Iserhard,U,1981-12-04,BRA,,,Iserhard D.
119091,Mario,Maya,U,1982-05-27,MEX,,,Maya M.
119092,Masashi,Jikumaru,U,1983-08-24,JPN,,,Jikumaru M.
119093,Kwang Hee,Lee,U,1982-02-13,KOR,,,Lee K.
119094,Alejandro,Juan Rodriguez,U,1985-06-29,ESP,,,Juan Rodriguez A.
119095,Florian,Gimenes,U,1981-08-04,FRA,,,Gimenes F.
119096,Simon,Morris,U,1983-01-18,GBR,,,Morris S.
119097,Vinod Kumar,Sewa,U,1983-01-01,IND,,,Sewa V.
119098,Frederico,Casaro,L,1982-03-13,BRA,,,Casaro F.
119099,Kenji,Yoshida,U,1980-07-21,JPN,,,Yoshida K.
119100,Tomohiro,Ishii,R,1985-06-05,JPN,,Q11584907,Ishii T.
119101,Frederic,Armirail,R,1980-08-02,FRA,,,Armirail F.
119102,Julien,Gillet,U,1980-04-28,FRA,,,Gillet J.
119103,Cedric,Pucheux,L,1983-02-05,FRA,,,Pucheux C.
119104,Juan Cruz,Vesprini,U,1984-07-27,ARG,,,Vesprini J.
119105,Enzo,Birlangeri,U,1982-08-10,ARG,,,Birlangeri E.
119106,Marko,Gojanovic,R,1980-05-18,USA,,,Gojanovic M.
119107,Jermaine,Meikle,U,1985-10-18,JAM,,,Meikle J.
119108,Michael,Marshall,U,1979-05-26,USA,,,Marshall M.
119109,Richard,Dickenson,U,1986-07-14,JAM,,,Dickenson R.
119110,Otis,Johnson,U,1983-02-22,JAM,,,Johnson O.
119111,Ryan,Fleming,U,1976-03-14,USA,,,Fleming R.
119112,Julien,Heine,R,1971-02-13,CAN,,,Heine J.
119113,Roger,Matalonga Ribera,U,1983-07-04,ESP,,,Matalonga Ribera R.
119114,Jodi,Brosolo,U,1981-11-21,ITA,,,Brosolo J.
119115,Jakob,Klaeson,R,1985-08-07,SWE,,,Klaeson J.
119116,Martin,Taipale,U,1983-08-09,SWE,,,Taipale M.
119117,Ludde,Jarpmyr,R,1985-05-20,SWE,,,Jarpmyr L.
119118,Mark,Growcott,U,1984-01-29,GBR,,,Growcott M.
119119,Luke,Campbell,R,1985-05-01,GBR,,,Campbell L.
119120,Juli,Signes Perez,U,1987-07-20,ESP,,,Signes Perez J.
119121,Ignasi,Villacampa Roses,R,1986-02-15,ESP,,,Villacampa Roses I.
119122,Lukas,Marsoun,R,1986-02-07,CZE,,,Marsoun L.
119123,Petr,Olsak,U,1982-09-11,CZE,,,Olsak P.
119124,Irineu,Araujo,U,1971-01-01,BRA,,,Araujo I.
119125,Daniel,Macko,R,1985-05-29,CZE,,,Macko D.
119126,Adam,Barratclough,R,1984-03-14,GBR,,,Barratclough A.
119127,James,Lloyd,R,1986-03-28,GBR,,,Lloyd J.
119128,Ian,Vazquez Rowe,U,1984-12-29,ESP,,,Vazquez Rowe I.
119129,Carlos,Rivas Costa,U,1984-03-20,ESP,,,Rivas Costa C.
119130,Oscar,Castillon Miguez,U,1986-10-29,ESP,,,Castillon Miguez O.
119131,Marc,Harenberg,U,1980-09-24,GER,,,Harenberg M.
119132,Cesare,Gallo,R,1988-03-08,ITA,,,Gallo C.
119133,David,Kuczer,R,1984-11-19,POL,,,Kuczer D.
119134,Vassilis,Karabetsos,U,1985-04-18,GRE,,,Karabetsos V.
119135,Timothy,Patient,U,1985-09-26,GBR,,,Patient T.
119136,Cameron,Ball,U,1983-06-08,USA,,,Ball C.
119137,Maximiliano,Picon,U,1986-11-08,CHI,,,Picon M.
119138,Javier,Ferrin Kranewitter,R,1983-03-01,ARG,,,Ferrin Kranewitter J.
119139,Jordi,Mullor,U,1985-01-16,MEX,,,Mullor J.
119140,Christian,Blocker,R,1986-01-29,GER,,,Blocker C.
119141,Constantinos,Talianos,U,1981-02-25,CYP,,,Talianos C.
119142,Joscha,Beutel,R,1983-09-21,GER,,,Beutel J.
119143,Varun,Walia,U,1985-11-25,IND,,,Walia V.
119144,Yaroslav,Sorokin,U,1982-12-01,UKR,,,Sorokin Y.
119145,Grant,Nibley,U,1987-01-07,USA,,,Nibley G.
119146,Guillaume,Drach,U,1970-12-31,FRA,,,Drach G.
119147,Alberto,Murra,U,1983-06-19,MEX,,,Murra A.
119148,Kenneth,Prajoga,R,1987-10-08,AUS,,,Prajoga K.
119149,Eduardo,Campos,U,1978-03-21,MEX,,,Campos E.
119150,Adrian,Somerville,U,1984-02-06,AUS,,,Somerville A.
119151,Aaron,Kosub,U,1983-03-08,AUS,,,Kosub A.
119152,Ryan,Haymond,U,1981-08-28,USA,,,Haymond R.
119153,Rishi,Behl,R,1985-09-24,IND,,,Behl R.
119154,Borja,Martinez Lejarza,U,1987-09-30,ESP,,,Martinez Lejarza B.
119155,Pedro,Salas Lozano,U,1982-09-14,ESP,,,Salas Lozano P.
119156,Vincent,Moreta,U,1986-10-25,ARU,,,Moreta V.
119157,Diego,Ksiazenicki,U,1987-01-27,URU,,,Ksiazenicki D.
119158,Ignacio,Gesto,U,1984-01-21,URU,,,Gesto I.
119159,Nick,Trkulja,R,1983-08-21,AUS,,,Trkulja N.
119160,Aidan,Fitzgerald,U,1985-02-20,AUS,,,Fitzgerald A.
119161,Michael,Krohn,U,,FRA,,,Krohn M.
119162,Marcos,Alvarez Garrido,U,1988-02-11,ESP,,,Alvarez Garrido M.
119163,Pablo,Cabrero Nava,U,1978-05-06,ESP,,,Cabrero Nava P.
119164,Javier,Rodriguez Cagiao,U,1986-01-28,ESP,,,Rodriguez Cagiao J.
119165,Carlos,Garcia De Andoain,U,1987-09-25,ESP,,,Garcia De Andoain C.
119166,Jonathan,Obrist,U,1984-09-17,GUA,,,Obrist J.
119167,Cristian,Javora,U,1984-08-24,GUA,,,Javora C.
119168,Amir Mohamed,Ebrahim Bayoumi,U,1985-01-17,QAT,,,Ebrahim Bayoumi A.
119169,Mohammed Saadon,Al Kawari,U,1983-07-21,QAT,,,Al Kawari M.
119170,Abdulla,Al Emadi,U,1986-06-21,QAT,,,Al Emadi A.
119171,Sofiane,Dob,U,1978-11-01,ALG,,,Dob S.
119172,Nazim,Larbi,U,1984-10-19,ALG,,,Larbi N.
119173,Djazil,Arkoun,U,1981-06-24,ALG,,,Arkoun D.
119174,Israel,Monteiro,U,1977-02-15,POR,,,Monteiro I.
119175,Antunes,Vasco,U,,POR,,,Vasco A.
119176,Jorge,Laranjeiro,U,1983-05-31,POR,,,Laranjeiro J.
119177,Matheus,Wagner,U,1984-07-06,BRA,,,Wagner M.
119178,Marcus,Senkbeil,U,1981-07-11,GER,,,Senkbeil M.
119179,Domagoj,Sekosan,U,1984-03-15,CRO,,,Sekosan D.
119180,Miha,Crnkovic,U,1985-01-11,SLO,,,Crnkovic M.
119181,Monday,Igbinovia,U,1986-11-16,NGR,,,Igbinovia M.
119182,Destiny,Ford Da Silva,R,1982-12-21,NGR,,,Ford Da Silva D.
119183,Collins,Ogbonna,U,1977-11-25,NGR,,,Ogbonna C.
119184,Rodrigue,Vignikin,U,1980-05-12,BEN,,,Vignikin R.
119185,Adrian,Venturi,R,1979-12-05,AUS,,,Venturi A.
119186,Dejan,Zlicar,U,1986-06-23,CRO,,,Zlicar D.
119187,Luka,Kukulic,R,1982-05-27,CRO,,,Kukulic L.
119188,Marc,Ijzermann,U,1983-11-15,NED,,,Ijzermann M.
119189,Lukas,Wolff,U,1982-03-18,GER,,,Wolff L.
119190,Edgars,Klavins,R,1979-02-16,LAT,,,Klavins E.
119191,Alexander,Akulich,U,1984-04-22,BLR,,,Akulich A.
119192,Thomas,Murray,U,1981-09-21,GBR,,,Murray T.
119193,Udoka,Amajioyi,U,1987-12-12,NGR,,,Amajioyi U.
119194,Marc,Compte Lobera,U,1976-08-20,ESP,,,Compte Lobera M.
119195,Ikechukwu,Ndukwu,U,1984-04-13,NGR,,,Ndukwu I.
119196,George,Akro,U,1983-11-24,NGR,,,Akro G.
119197,Tomislav,Tucibat,R,1985-03-02,CRO,,,Tucibat T.
119198,Marek,Sramek,R,1983-08-21,SVK,,,Sramek M.
119199,Adnan,Mesic,R,1984-12-30,CRO,,,Mesic A.
119200,Youssef,Miled,U,1983-09-17,TUN,,,Miled Y.
119201,Prakoso,Imanuel,R,1985-04-07,INA,,,Imanuel P.
119202,Ketut Nesa,Arta,U,1982-02-16,INA,,,Arta K.
119203,Yohan,Samawi,U,1983-10-25,INA,,,Samawi Y.
119204,Fandi,Suyadi,R,1984-08-20,INA,,,Suyadi F.
119205,Andery,Setyawanto,U,1983-08-08,INA,,,Setyawanto A.
119206,Jesus,Martinez Mozo,U,1987-04-11,ESP,,,Martinez Mozo J.
119207,Ernst,Khyo,U,1984-02-28,AUT,,,Khyo E.
119208,Jose Enrique,De La Torre Sanchez,U,1985-02-15,ESP,,,De La Torre Sanchez J.
119209,Jaime,Baron Fernandez,U,1987-04-02,ESP,,,Baron Fernandez J.
119210,Eloy,Alcala Martin,U,1964-02-03,ESP,,,Alcala Martin E.
119211,Staffan,Moritz,U,1982-08-26,SWE,,,Moritz S.
119212,Thomas,Bieri,U,1982-07-07,SUI,,,Bieri T.
119213,Vladimir,Nikolenko,R,1986-04-08,UKR,,,Nikolenko V.
119214,Diego,Rivas Gonzalez,U,1987-03-06,ESP,,,Rivas Gonzalez D.
119215,Guillermo,Celard Perez,U,1984-07-13,ESP,,,Celard Perez G.
119216,Borja,Vazquez Gonzalez,U,1972-02-03,ESP,,,Vazquez Gonzalez B.
119217,Marcin,Maszczyk,U,1983-09-07,POL,,,Maszczyk M.
119218,Toomas,Jurikivi,U,1986-02-05,EST,,,Jurikivi T.
119219,Boris,Gubic,U,1983-01-30,CRO,,,Gubic B.
119220,Igor,Muguruza,R,1984-03-07,VEN,,,Muguruza I.
119221,Nikola,Djordjevic,U,1983-09-18,SRB,,,Djordjevic N.
119222,Mladen,Kekus,U,1984-03-29,YUG,,,Kekus M.
119223,Bojan,Bozovic,R,1987-02-23,SRB,,Q27630156,Bozovic B.
119224,Jaime,Cabrera,U,1978-05-06,COL,,,Cabrera J.
119225,Juan Diego,Garzon,U,1986-05-20,COL,,,Garzon J.
119226,Franklin,Morales,U,1988-05-16,COL,,,Morales F.
119227,Juan Pablo,Gomez,U,1985-04-06,COL,,,Gomez J.
119228,Jhonny,Perez,U,1974-02-19,COL,,,Perez J.
119229,Sebastian,Gallego Betancor,R,1988-08-26,COL,,,Gallego Betancor S.
119230,Gio,Navrozachvili,U,1987-09-17,GEO,,,Navrozachvili G.
119231,Arman,Harutyunyan,U,1985-10-14,ARM,,,Harutyunyan A.
119232,Hiroo,Kato,U,1975-07-14,JPN,,,Kato H.
